;ano;mes;sigla_uf;tipo_consumo;numero_consumidores;consumo;id_estado;sigla;estado;regiao;pais
956;2004;12;ES;Outros;126262.0;81349;8;ES;Espírito Santo;Sudeste;Brasil
957;2004;12;RR;Outros;5140.0;9961;23;RR;Roraima;Norte;Brasil
958;2004;12;MT;Outros;66607.0;69896;11;MT;Mato Grosso;Centro-Oeste;Brasil
959;2004;12;RJ;Outros;67947.0;419477;19;RJ;Rio de Janeiro;Sudeste;Brasil
960;2004;12;SC;Outros;231255.0;196421;24;SC;Santa Catarina;Sul;Brasil
961;2004;12;PR;Outros;373142.0;266569;16;PR;Paraná;Sul;Brasil
962;2004;12;SE;Outros;18258.0;38706;26;SE;Sergipe;Nordeste;Brasil
963;2004;12;MA;Outros;59496.0;52110;10;MA;Maranhão;Nordeste;Brasil
964;2004;12;GO;Outros;145820.0;142046;9;GO;Goiás;Centro-Oeste;Brasil
965;2004;12;AM;Outros;11613.0;56277;4;AM;Amazonas;Norte;Brasil
966;2004;12;MS;Outros;59766.0;72274;12;MS;Mato Grosso do Sul;Centro-Oeste;Brasil
967;2004;12;RN;Outros;43290.0;78225;20;RN;Rio Grande do Norte;Nordeste;Brasil
968;2004;12;TO;Outros;24417.0;22819;27;TO;Tocantins;Norte;Brasil
969;2004;12;AC;Outros;10845.0;10214;1;AC;Acre;Norte;Brasil
970;2004;12;PE;Outros;153691.0;149776;17;PE;Pernambuco;Nordeste;Brasil
971;2004;12;BA;Outros;222158.0;208214;5;BA;Bahia;Nordeste;Brasil
972;2004;1;AC;Comercial;12175.0;7895;1;AC;Acre;Norte;Brasil
973;2004;1;SE;Comercial;33263.0;27767;26;SE;Sergipe;Nordeste;Brasil
974;2004;1;RR;Comercial;5900.0;6140;23;RR;Roraima;Norte;Brasil
975;2004;1;TO;Comercial;26181.0;13832;27;TO;Tocantins;Norte;Brasil
976;2004;1;MA;Comercial;82831.0;40478;10;MA;Maranhão;Nordeste;Brasil
977;2004;1;DF;Comercial;78547.0;93427;7;DF;Distrito Federal;Centro-Oeste;Brasil
978;2004;1;PI;Comercial;54851.0;25398;18;PI;Piauí;Nordeste;Brasil
979;2004;1;CE;Comercial;137793.0;95718;6;CE;Ceará;Nordeste;Brasil
980;2004;1;GO;Comercial;142693.0;97266;9;GO;Goiás;Centro-Oeste;Brasil
981;2004;1;RN;Comercial;56521.0;41972;20;RN;Rio Grande do Norte;Nordeste;Brasil
982;2004;1;PB;Comercial;67936.0;35917;15;PB;Paraíba;Nordeste;Brasil
983;2004;1;MT;Comercial;64531.0;64698;11;MT;Mato Grosso;Centro-Oeste;Brasil
984;2004;1;MS;Comercial;56359.0;51890;12;MS;Mato Grosso do Sul;Centro-Oeste;Brasil
985;2004;1;RO;Comercial;27509.0;25870;22;RO;Rondônia;Norte;Brasil
986;2004;1;PR;Comercial;264320.0;257032;16;PR;Paraná;Sul;Brasil
987;2004;1;ES;Comercial;91257.0;84819;8;ES;Espírito Santo;Sudeste;Brasil
988;2004;1;AM;Comercial;49055.0;49832;4;AM;Amazonas;Norte;Brasil
989;2004;1;SC;Comercial;152774.0;170067;24;SC;Santa Catarina;Sul;Brasil
990;2004;1;AP;Comercial;9264.0;12164;3;AP;Amapá;Norte;Brasil
991;2004;1;PE;Comercial;157220.0;119007;17;PE;Pernambuco;Nordeste;Brasil
992;2004;1;BA;Comercial;259528.0;171569;5;BA;Bahia;Nordeste;Brasil
993;2004;1;PA;Comercial;108567.0;78075;14;PA;Pará;Norte;Brasil
994;2004;1;RJ;Comercial;381030.0;567234;19;RJ;Rio de Janeiro;Sudeste;Brasil
995;2004;1;SP;Comercial;1042724.0;1464892;25;SP;São Paulo;Sudeste;Brasil
996;2004;1;RS;Comercial;274356.0;276901;21;RS;Rio Grande do Sul;Sul;Brasil
997;2004;1;AL;Comercial;42568.0;31461;2;AL;Alagoas;Nordeste;Brasil
998;2004;1;MG;Comercial;558570.0;333506;13;MG;Minas Gerais;Sudeste;Brasil
999;2004;2;AC;Comercial;12183.0;7328;1;AC;Acre;Norte;Brasil
1000;2004;2;SE;Comercial;33299.0;22535;26;SE;Sergipe;Nordeste;Brasil
1001;2004;2;CE;Comercial;137699.0;86035;6;CE;Ceará;Nordeste;Brasil
1002;2004;2;RS;Comercial;271813.0;285451;21;RS;Rio Grande do Sul;Sul;Brasil
1003;2004;2;RN;Comercial;56647.0;37908;20;RN;Rio Grande do Norte;Nordeste;Brasil
1004;2004;2;MA;Comercial;83794.0;37893;10;MA;Maranhão;Nordeste;Brasil
1005;2004;2;SC;Comercial;152932.0;178962;24;SC;Santa Catarina;Sul;Brasil
1006;2004;2;MT;Comercial;64197.0;65904;11;MT;Mato Grosso;Centro-Oeste;Brasil
1007;2004;2;RJ;Comercial;381004.0;594477;19;RJ;Rio de Janeiro;Sudeste;Brasil
1008;2004;2;AP;Comercial;6700.0;3894;3;AP;Amapá;Norte;Brasil
1009;2004;2;BA;Comercial;259898.0;167151;5;BA;Bahia;Nordeste;Brasil
1010;2004;2;ES;Comercial;91459.0;83917;8;ES;Espírito Santo;Sudeste;Brasil
1011;2004;2;PA;Comercial;116888.0;72466;14;PA;Pará;Norte;Brasil
1012;2004;2;PI;Comercial;54812.0;20769;18;PI;Piauí;Nordeste;Brasil
1013;2004;2;MS;Comercial;56376.0;52517;12;MS;Mato Grosso do Sul;Centro-Oeste;Brasil
1014;2004;2;SP;Comercial;1044892.0;1421227;25;SP;São Paulo;Sudeste;Brasil
1015;2004;2;AL;Comercial;42734.0;30119;2;AL;Alagoas;Nordeste;Brasil
1016;2004;2;PB;Comercial;68277.0;32452;15;PB;Paraíba;Nordeste;Brasil
1017;2004;2;PR;Comercial;264296.0;269481;16;PR;Paraná;Sul;Brasil
1018;2004;2;GO;Comercial;142540.0;90106;9;GO;Goiás;Centro-Oeste;Brasil
1019;2004;2;MG;Comercial;559948.0;297342;13;MG;Minas Gerais;Sudeste;Brasil
1020;2004;2;RO;Comercial;27346.0;23367;22;RO;Rondônia;Norte;Brasil
1021;2004;2;DF;Comercial;78408.0;81618;7;DF;Distrito Federal;Centro-Oeste;Brasil
1022;2004;2;PE;Comercial;153566.0;115908;17;PE;Pernambuco;Nordeste;Brasil
1023;2004;2;AM;Comercial;49357.0;50456;4;AM;Amazonas;Norte;Brasil
1024;2004;2;RR;Comercial;5870.0;5821;23;RR;Roraima;Norte;Brasil
1025;2004;2;TO;Comercial;26102.0;12160;27;TO;Tocantins;Norte;Brasil
1026;2004;3;RR;Comercial;5884.0;5494;23;RR;Roraima;Norte;Brasil
1027;2004;3;DF;Comercial;78603.0;84322;7;DF;Distrito Federal;Centro-Oeste;Brasil
1028;2004;3;RO;Comercial;27370.0;24153;22;RO;Rondônia;Norte;Brasil
1029;2004;3;SP;Comercial;1050818.0;1416475;25;SP;São Paulo;Sudeste;Brasil
1030;2004;3;SE;Comercial;32447.0;25005;26;SE;Sergipe;Nordeste;Brasil
1031;2004;3;RJ;Comercial;380660.0;585938;19;RJ;Rio de Janeiro;Sudeste;Brasil
1032;2004;3;CE;Comercial;137391.0;90006;6;CE;Ceará;Nordeste;Brasil
1033;2004;3;GO;Comercial;142334.0;96474;9;GO;Goiás;Centro-Oeste;Brasil
1034;2004;3;MG;Comercial;562334.0;314054;13;MG;Minas Gerais;Sudeste;Brasil
1035;2004;3;ES;Comercial;91761.0;86051;8;ES;Espírito Santo;Sudeste;Brasil
1036;2004;3;AL;Comercial;42608.0;30572;2;AL;Alagoas;Nordeste;Brasil
1037;2004;3;AC;Comercial;12117.0;7420;1;AC;Acre;Norte;Brasil
1038;2004;3;AM;Comercial;49529.0;47374;4;AM;Amazonas;Norte;Brasil
1039;2004;3;PB;Comercial;68005.0;34377;15;PB;Paraíba;Nordeste;Brasil
1040;2004;3;BA;Comercial;261366.0;166958;5;BA;Bahia;Nordeste;Brasil
1041;2004;3;PR;Comercial;265080.0;268150;16;PR;Paraná;Sul;Brasil
1042;2004;3;RS;Comercial;274909.0;283818;21;RS;Rio Grande do Sul;Sul;Brasil
1043;2004;3;PI;Comercial;54794.0;20862;18;PI;Piauí;Nordeste;Brasil
1044;2004;3;PE;Comercial;152633.0;123234;17;PE;Pernambuco;Nordeste;Brasil
1045;2004;3;MT;Comercial;64296.0;74537;11;MT;Mato Grosso;Centro-Oeste;Brasil
1046;2004;3;PA;Comercial;109062.0;75856;14;PA;Pará;Norte;Brasil
1047;2004;3;MA;Comercial;83701.0;40878;10;MA;Maranhão;Nordeste;Brasil
1048;2004;3;MS;Comercial;56362.0;51766;12;MS;Mato Grosso do Sul;Centro-Oeste;Brasil
1049;2004;3;TO;Comercial;26318.0;13819;27;TO;Tocantins;Norte;Brasil
1050;2004;3;RN;Comercial;56815.0;41133;20;RN;Rio Grande do Norte;Nordeste;Brasil
1051;2004;3;AP;Comercial;11728.0;8639;3;AP;Amapá;Norte;Brasil
1052;2004;3;SC;Comercial;153268.0;186488;24;SC;Santa Catarina;Sul;Brasil
1053;2004;4;MS;Comercial;56504.0;55175;12;MS;Mato Grosso do Sul;Centro-Oeste;Brasil
1054;2004;4;PA;Comercial;118193.0;78778;14;PA;Pará;Norte;Brasil
1055;2004;4;AP;Comercial;9201.0;8461;3;AP;Amapá;Norte;Brasil
1056;2004;4;SE;Comercial;33209.0;26187;26;SE;Sergipe;Nordeste;Brasil
1057;2004;4;DF;Comercial;78204.0;94761;7;DF;Distrito Federal;Centro-Oeste;Brasil
1058;2004;4;AC;Comercial;12044.0;7344;1;AC;Acre;Norte;Brasil
1059;2004;4;TO;Comercial;26402.0;14882;27;TO;Tocantins;Norte;Brasil
1060;2004;4;BA;Comercial;261400.0;174506;5;BA;Bahia;Nordeste;Brasil
1061;2004;4;AL;Comercial;42602.0;32021;2;AL;Alagoas;Nordeste;Brasil
1062;2004;4;ES;Comercial;91860.0;83632;8;ES;Espírito Santo;Sudeste;Brasil
1063;2004;4;PI;Comercial;54719.0;24450;18;PI;Piauí;Nordeste;Brasil
1064;2004;4;SC;Comercial;153500.0;170144;24;SC;Santa Catarina;Sul;Brasil
1065;2004;4;RJ;Comercial;381774.0;600338;19;RJ;Rio de Janeiro;Sudeste;Brasil
1066;2004;4;MA;Comercial;84212.0;40503;10;MA;Maranhão;Nordeste;Brasil
1067;2004;4;CE;Comercial;137062.0;97129;6;CE;Ceará;Nordeste;Brasil
1068;2004;4;MG;Comercial;563244.0;317586;13;MG;Minas Gerais;Sudeste;Brasil
1069;2004;4;RS;Comercial;272257.0;297774;21;RS;Rio Grande do Sul;Sul;Brasil
1070;2004;4;MT;Comercial;64637.0;77146;11;MT;Mato Grosso;Centro-Oeste;Brasil
1071;2004;4;PE;Comercial;152305.0;129722;17;PE;Pernambuco;Nordeste;Brasil
1072;2004;4;AM;Comercial;49693.0;49875;4;AM;Amazonas;Norte;Brasil
1073;2004;4;SP;Comercial;1048051.0;1579355;25;SP;São Paulo;Sudeste;Brasil
1074;2004;4;PR;Comercial;266546.0;275651;16;PR;Paraná;Sul;Brasil
1075;2004;4;PB;Comercial;68237.0;35923;15;PB;Paraíba;Nordeste;Brasil
1076;2004;4;RO;Comercial;27570.0;24113;22;RO;Rondônia;Norte;Brasil
1077;2004;4;RR;Comercial;5869.0;6035;23;RR;Roraima;Norte;Brasil
1078;2004;4;RN;Comercial;56917.0;43495;20;RN;Rio Grande do Norte;Nordeste;Brasil
1079;2004;4;GO;Comercial;142324.0;102078;9;GO;Goiás;Centro-Oeste;Brasil
1080;2004;5;TO;Comercial;26652.0;15464;27;TO;Tocantins;Norte;Brasil
1081;2004;5;ES;Comercial;91544.0;82243;8;ES;Espírito Santo;Sudeste;Brasil
1082;2004;5;MS;Comercial;56342.0;49652;12;MS;Mato Grosso do Sul;Centro-Oeste;Brasil
1083;2004;5;MA;Comercial;84563.0;42202;10;MA;Maranhão;Nordeste;Brasil
1084;2004;5;DF;Comercial;78453.0;90165;7;DF;Distrito Federal;Centro-Oeste;Brasil
1085;2004;5;GO;Comercial;142581.0;95321;9;GO;Goiás;Centro-Oeste;Brasil
1086;2004;5;PB;Comercial;68505.0;33864;15;PB;Paraíba;Nordeste;Brasil
1087;2004;5;RR;Comercial;5875.0;5548;23;RR;Roraima;Norte;Brasil
1088;2004;5;RO;Comercial;27502.0;25789;22;RO;Rondônia;Norte;Brasil
1089;2004;5;SP;Comercial;1040114.0;1386690;25;SP;São Paulo;Sudeste;Brasil
1090;2004;5;AP;Comercial;9291.0;7704;3;AP;Amapá;Norte;Brasil
1091;2004;5;RJ;Comercial;382095.0;564569;19;RJ;Rio de Janeiro;Sudeste;Brasil
1092;2004;5;AL;Comercial;42796.0;30512;2;AL;Alagoas;Nordeste;Brasil
1093;2004;5;SC;Comercial;153800.0;161961;24;SC;Santa Catarina;Sul;Brasil
1094;2004;5;RN;Comercial;57104.0;41067;20;RN;Rio Grande do Norte;Nordeste;Brasil
1095;2004;5;PI;Comercial;54954.0;22877;18;PI;Piauí;Nordeste;Brasil
1096;2004;5;PE;Comercial;150940.0;124959;17;PE;Pernambuco;Nordeste;Brasil
1097;2004;5;AC;Comercial;12126.0;7141;1;AC;Acre;Norte;Brasil
1098;2004;5;CE;Comercial;137002.0;90758;6;CE;Ceará;Nordeste;Brasil
1099;2004;5;PR;Comercial;265087.0;267627;16;PR;Paraná;Sul;Brasil
1100;2004;5;RS;Comercial;272118.0;266990;21;RS;Rio Grande do Sul;Sul;Brasil
1101;2004;5;MT;Comercial;64885.0;68099;11;MT;Mato Grosso;Centro-Oeste;Brasil
1102;2004;5;SE;Comercial;33371.0;25186;26;SE;Sergipe;Nordeste;Brasil
1103;2004;5;MG;Comercial;562457.0;310580;13;MG;Minas Gerais;Sudeste;Brasil
1104;2004;5;PA;Comercial;109733.0;79714;14;PA;Pará;Norte;Brasil
1105;2004;5;AM;Comercial;49752.0;50280;4;AM;Amazonas;Norte;Brasil
1106;2004;5;BA;Comercial;262475.0;158749;5;BA;Bahia;Nordeste;Brasil
1107;2004;6;AM;Comercial;49682.0;50734;4;AM;Amazonas;Norte;Brasil
1108;2004;6;PB;Comercial;69881.0;33949;15;PB;Paraíba;Nordeste;Brasil
1109;2004;6;RR;Comercial;5908.0;5472;23;RR;Roraima;Norte;Brasil
1110;2004;6;MA;Comercial;86109.0;42065;10;MA;Maranhão;Nordeste;Brasil
1111;2004;6;AC;Comercial;12087.0;6955;1;AC;Acre;Norte;Brasil
1112;2004;6;BA;Comercial;264253.0;159293;5;BA;Bahia;Nordeste;Brasil
1113;2004;6;PA;Comercial;110915.0;82469;14;PA;Pará;Norte;Brasil
1114;2004;6;RN;Comercial;57526.0;41714;20;RN;Rio Grande do Norte;Nordeste;Brasil
1115;2004;6;AL;Comercial;42611.0;31649;2;AL;Alagoas;Nordeste;Brasil
1116;2004;6;MT;Comercial;65252.0;61587;11;MT;Mato Grosso;Centro-Oeste;Brasil
1117;2004;6;PI;Comercial;55258.0;24519;18;PI;Piauí;Nordeste;Brasil
1118;2004;6;MS;Comercial;56781.0;44156;12;MS;Mato Grosso do Sul;Centro-Oeste;Brasil
1119;2004;6;CE;Comercial;136990.0;93769;6;CE;Ceará;Nordeste;Brasil
1120;2004;6;ES;Comercial;91651.0;75630;8;ES;Espírito Santo;Sudeste;Brasil
1121;2004;6;SC;Comercial;154079.0;142885;24;SC;Santa Catarina;Sul;Brasil
1122;2004;6;RS;Comercial;272283.0;245687;21;RS;Rio Grande do Sul;Sul;Brasil
1123;2004;6;GO;Comercial;142704.0;91441;9;GO;Goiás;Centro-Oeste;Brasil
1124;2004;6;AP;Comercial;9189.0;8309;3;AP;Amapá;Norte;Brasil
1125;2004;6;SP;Comercial;1036918.0;1280006;25;SP;São Paulo;Sudeste;Brasil
1126;2004;6;RO;Comercial;27733.0;24112;22;RO;Rondônia;Norte;Brasil
1127;2004;6;PE;Comercial;152023.0;122253;17;PE;Pernambuco;Nordeste;Brasil
1128;2004;6;RJ;Comercial;381990.0;506022;19;RJ;Rio de Janeiro;Sudeste;Brasil
1129;2004;6;PR;Comercial;268054.0;239078;16;PR;Paraná;Sul;Brasil
1130;2004;6;SE;Comercial;33618.0;24529;26;SE;Sergipe;Nordeste;Brasil
1131;2004;6;MG;Comercial;562127.0;297819;13;MG;Minas Gerais;Sudeste;Brasil
1132;2004;6;TO;Comercial;26957.0;16111;27;TO;Tocantins;Norte;Brasil
1133;2004;6;DF;Comercial;78369.0;87778;7;DF;Distrito Federal;Centro-Oeste;Brasil
1134;2004;7;SE;Comercial;33531.0;22743;26;SE;Sergipe;Nordeste;Brasil
1135;2004;7;RS;Comercial;272282.0;251823;21;RS;Rio Grande do Sul;Sul;Brasil
1136;2004;7;MS;Comercial;56817.0;42928;12;MS;Mato Grosso do Sul;Centro-Oeste;Brasil
1137;2004;7;AC;Comercial;12155.0;7204;1;AC;Acre;Norte;Brasil
1138;2004;7;AM;Comercial;49837.0;53678;4;AM;Amazonas;Norte;Brasil
1139;2004;7;RJ;Comercial;382683.0;524984;19;RJ;Rio de Janeiro;Sudeste;Brasil
1140;2004;7;RR;Comercial;7498.0;5875;23;RR;Roraima;Norte;Brasil
1141;2004;7;CE;Comercial;136920.0;87315;6;CE;Ceará;Nordeste;Brasil
1142;2004;7;PB;Comercial;67478.0;32154;15;PB;Paraíba;Nordeste;Brasil
1143;2004;7;PE;Comercial;152420.0;115603;17;PE;Pernambuco;Nordeste;Brasil
1144;2004;7;RO;Comercial;27808.0;24312;22;RO;Rondônia;Norte;Brasil
1145;2004;7;PI;Comercial;55631.0;22937;18;PI;Piauí;Nordeste;Brasil
1146;2004;7;TO;Comercial;27338.0;14775;27;TO;Tocantins;Norte;Brasil
1147;2004;7;RN;Comercial;57732.0;39380;20;RN;Rio Grande do Norte;Nordeste;Brasil
1148;2004;7;AL;Comercial;42872.0;27614;2;AL;Alagoas;Nordeste;Brasil
1149;2004;7;PR;Comercial;268482.0;238400;16;PR;Paraná;Sul;Brasil
1150;2004;7;MA;Comercial;86140.0;41961;10;MA;Maranhão;Nordeste;Brasil
1151;2004;7;GO;Comercial;142568.0;86788;9;GO;Goiás;Centro-Oeste;Brasil
1152;2004;7;SC;Comercial;154528.0;146429;24;SC;Santa Catarina;Sul;Brasil
1153;2004;7;AP;Comercial;9345.0;8733;3;AP;Amapá;Norte;Brasil
1154;2004;7;BA;Comercial;265041.0;149742;5;BA;Bahia;Nordeste;Brasil
1155;2004;7;MG;Comercial;563814.0;284794;13;MG;Minas Gerais;Sudeste;Brasil
1156;2004;7;SP;Comercial;1037711.0;1348601;25;SP;São Paulo;Sudeste;Brasil
1157;2004;7;PA;Comercial;111582.0;79918;14;PA;Pará;Norte;Brasil
1158;2004;7;ES;Comercial;91500.0;75145;8;ES;Espírito Santo;Sudeste;Brasil
1159;2004;7;DF;Comercial;78057.0;87198;7;DF;Distrito Federal;Centro-Oeste;Brasil
1160;2004;7;MT;Comercial;65733.0;66190;11;MT;Mato Grosso;Centro-Oeste;Brasil
1161;2004;8;SP;Comercial;1034102.0;1324733;25;SP;São Paulo;Sudeste;Brasil
1162;2004;8;AL;Comercial;42962.0;27011;2;AL;Alagoas;Nordeste;Brasil
1163;2004;8;MG;Comercial;564271.0;289282;13;MG;Minas Gerais;Sudeste;Brasil
1164;2004;8;RS;Comercial;272837.0;248318;21;RS;Rio Grande do Sul;Sul;Brasil
1165;2004;8;RO;Comercial;27594.0;25604;22;RO;Rondônia;Norte;Brasil
1166;2004;8;SE;Comercial;33410.0;22053;26;SE;Sergipe;Nordeste;Brasil
1167;2004;8;DF;Comercial;78252.0;84814;7;DF;Distrito Federal;Centro-Oeste;Brasil
1168;2004;8;CE;Comercial;136836.0;92398;6;CE;Ceará;Nordeste;Brasil
1169;2004;8;ES;Comercial;91601.0;75328;8;ES;Espírito Santo;Sudeste;Brasil
1170;2004;8;AM;Comercial;50041.0;52589;4;AM;Amazonas;Norte;Brasil
1171;2004;8;RN;Comercial;57862.0;40478;20;RN;Rio Grande do Norte;Nordeste;Brasil
1172;2004;8;PR;Comercial;269991.0;249298;16;PR;Paraná;Sul;Brasil
1173;2004;8;AP;Comercial;9336.0;7858;3;AP;Amapá;Norte;Brasil
1174;2004;8;SC;Comercial;155038.0;147906;24;SC;Santa Catarina;Sul;Brasil
1175;2004;8;AC;Comercial;12229.0;7580;1;AC;Acre;Norte;Brasil
1176;2004;8;PA;Comercial;120867.0;83588;14;PA;Pará;Norte;Brasil
1177;2004;8;MT;Comercial;66213.0;62201;11;MT;Mato Grosso;Centro-Oeste;Brasil
1178;2004;8;PE;Comercial;153117.0;117648;17;PE;Pernambuco;Nordeste;Brasil
1179;2004;8;GO;Comercial;142738.0;89515;9;GO;Goiás;Centro-Oeste;Brasil
1180;2004;8;PI;Comercial;55384.0;22760;18;PI;Piauí;Nordeste;Brasil
1181;2004;8;RR;Comercial;7520.0;5820;23;RR;Roraima;Norte;Brasil
1182;2004;8;TO;Comercial;27714.0;15814;27;TO;Tocantins;Norte;Brasil
1183;2004;8;BA;Comercial;265760.0;146608;5;BA;Bahia;Nordeste;Brasil
1184;2004;8;MA;Comercial;86794.0;43550;10;MA;Maranhão;Nordeste;Brasil
1185;2004;8;RJ;Comercial;383790.0;503306;19;RJ;Rio de Janeiro;Sudeste;Brasil
1186;2004;8;MS;Comercial;56914.0;49557;12;MS;Mato Grosso do Sul;Centro-Oeste;Brasil
1187;2004;8;PB;Comercial;69006.0;31640;15;PB;Paraíba;Nordeste;Brasil
1188;2004;9;MT;Comercial;67328.0;69189;11;MT;Mato Grosso;Centro-Oeste;Brasil
1189;2004;9;MS;Comercial;57250.0;51954;12;MS;Mato Grosso do Sul;Centro-Oeste;Brasil
1190;2004;9;TO;Comercial;27937.0;17041;27;TO;Tocantins;Norte;Brasil
1191;2004;9;SP;Comercial;1032990.0;1430715;25;SP;São Paulo;Sudeste;Brasil
1192;2004;9;GO;Comercial;142884.0;97105;9;GO;Goiás;Centro-Oeste;Brasil
1193;2004;9;MA;Comercial;87017.0;44971;10;MA;Maranhão;Nordeste;Brasil
1194;2004;9;RO;Comercial;27625.0;25980;22;RO;Rondônia;Norte;Brasil
1195;2004;9;PB;Comercial;70435.0;35193;15;PB;Paraíba;Nordeste;Brasil
1196;2004;9;AL;Comercial;43203.0;29066;2;AL;Alagoas;Nordeste;Brasil
1197;2004;9;SC;Comercial;155746.0;148464;24;SC;Santa Catarina;Sul;Brasil
1198;2004;9;PI;Comercial;55705.0;25997;18;PI;Piauí;Nordeste;Brasil
1199;2004;9;MG;Comercial;565752.0;312165;13;MG;Minas Gerais;Sudeste;Brasil
1200;2004;9;RN;Comercial;58058.0;41184;20;RN;Rio Grande do Norte;Nordeste;Brasil
1201;2004;9;ES;Comercial;91697.0;78583;8;ES;Espírito Santo;Sudeste;Brasil
1202;2004;9;RS;Comercial;273275.0;251758;21;RS;Rio Grande do Sul;Sul;Brasil
1203;2004;9;AC;Comercial;12373.0;8309;1;AC;Acre;Norte;Brasil
1204;2004;9;CE;Comercial;136910.0;97622;6;CE;Ceará;Nordeste;Brasil
1205;2004;9;DF;Comercial;78093.0;98068;7;DF;Distrito Federal;Centro-Oeste;Brasil
1206;2004;9;PE;Comercial;154707.0;125223;17;PE;Pernambuco;Nordeste;Brasil
1207;2004;9;BA;Comercial;267829.0;154636;5;BA;Bahia;Nordeste;Brasil
1208;2004;9;AP;Comercial;9459.0;8850;3;AP;Amapá;Norte;Brasil
1209;2004;9;PR;Comercial;271172.0;264560;16;PR;Paraná;Sul;Brasil
1210;2004;9;SE;Comercial;32819.0;23160;26;SE;Sergipe;Nordeste;Brasil
1211;2004;9;AM;Comercial;50131.0;55147;4;AM;Amazonas;Norte;Brasil
1212;2004;9;PA;Comercial;112824.0;83099;14;PA;Pará;Norte;Brasil
1213;2004;9;RJ;Comercial;385320.0;537620;19;RJ;Rio de Janeiro;Sudeste;Brasil
1214;2004;9;RR;Comercial;5903.0;5652;23;RR;Roraima;Norte;Brasil
1215;2004;10;TO;Comercial;27242.0;16449;27;TO;Tocantins;Norte;Brasil
1216;2004;10;AL;Comercial;42852.0;29911;2;AL;Alagoas;Nordeste;Brasil
1217;2004;10;BA;Comercial;268199.0;163207;5;BA;Bahia;Nordeste;Brasil
1218;2004;10;SC;Comercial;156371.0;153484;24;SC;Santa Catarina;Sul;Brasil
1219;2004;10;SE;Comercial;32585.0;23534;26;SE;Sergipe;Nordeste;Brasil
1220;2004;10;SP;Comercial;1046136.0;1455419;25;SP;São Paulo;Sudeste;Brasil
1221;2004;10;GO;Comercial;143117.0;101968;9;GO;Goiás;Centro-Oeste;Brasil
1222;2004;10;MA;Comercial;86899.0;43339;10;MA;Maranhão;Nordeste;Brasil
1223;2004;10;RJ;Comercial;383318.0;555512;19;RJ;Rio de Janeiro;Sudeste;Brasil
1224;2004;10;MS;Comercial;57631.0;53788;12;MS;Mato Grosso do Sul;Centro-Oeste;Brasil
1225;2004;10;PR;Comercial;271995.0;255562;16;PR;Paraná;Sul;Brasil
1226;2004;10;RN;Comercial;58290.0;42783;20;RN;Rio Grande do Norte;Nordeste;Brasil
1227;2004;10;RR;Comercial;5938.0;5979;23;RR;Roraima;Norte;Brasil
1228;2004;10;MT;Comercial;66498.0;72326;11;MT;Mato Grosso;Centro-Oeste;Brasil
1229;2004;10;AM;Comercial;50105.0;55373;4;AM;Amazonas;Norte;Brasil
1230;2004;10;RS;Comercial;273883.0;248015;21;RS;Rio Grande do Sul;Sul;Brasil
1231;2004;10;PI;Comercial;55490.0;25217;18;PI;Piauí;Nordeste;Brasil
1232;2004;10;AC;Comercial;12203.0;7910;1;AC;Acre;Norte;Brasil
1233;2004;10;ES;Comercial;91650.0;81686;8;ES;Espírito Santo;Sudeste;Brasil
1234;2004;10;RO;Comercial;27780.0;27250;22;RO;Rondônia;Norte;Brasil
1235;2004;10;PA;Comercial;111594.0;82032;14;PA;Pará;Norte;Brasil
1236;2004;10;DF;Comercial;77949.0;97556;7;DF;Distrito Federal;Centro-Oeste;Brasil
1237;2004;10;PB;Comercial;69435.0;34712;15;PB;Paraíba;Nordeste;Brasil
1238;2004;10;CE;Comercial;136662.0;93272;6;CE;Ceará;Nordeste;Brasil
1239;2004;10;PE;Comercial;157333.0;129659;17;PE;Pernambuco;Nordeste;Brasil
1240;2004;10;AP;Comercial;9468.0;9621;3;AP;Amapá;Norte;Brasil
1241;2004;10;MG;Comercial;565617.0;322417;13;MG;Minas Gerais;Sudeste;Brasil
1242;2004;11;SE;Comercial;27760.0;30826;26;SE;Sergipe;Nordeste;Brasil
1243;2004;11;GO;Comercial;143470.0;97629;9;GO;Goiás;Centro-Oeste;Brasil
1244;2004;11;MA;Comercial;87199.0;43989;10;MA;Maranhão;Nordeste;Brasil
1245;2004;11;RJ;Comercial;384454.0;561987;19;RJ;Rio de Janeiro;Sudeste;Brasil
1246;2004;11;AP;Comercial;9359.0;9772;3;AP;Amapá;Norte;Brasil
1247;2004;11;DF;Comercial;77819.0;92111;7;DF;Distrito Federal;Centro-Oeste;Brasil
1248;2004;11;PI;Comercial;55546.0;26629;18;PI;Piauí;Nordeste;Brasil
1249;2004;11;MS;Comercial;57448.0;51412;12;MS;Mato Grosso do Sul;Centro-Oeste;Brasil
1250;2004;11;AL;Comercial;43052.0;30409;2;AL;Alagoas;Nordeste;Brasil
1251;2004;11;PR;Comercial;272976.0;258329;16;PR;Paraná;Sul;Brasil
1252;2004;11;AC;Comercial;12161.0;8377;1;AC;Acre;Norte;Brasil
1253;2004;11;ES;Comercial;91604.0;82689;8;ES;Espírito Santo;Sudeste;Brasil
1254;2004;11;SP;Comercial;1027909.0;1438769;25;SP;São Paulo;Sudeste;Brasil
1255;2004;11;PA;Comercial;112791.0;85685;14;PA;Pará;Norte;Brasil
